#CHR	START	END	ENTREZ	HUGO	Description
2	17935176	17966632	348654	GEN1	_Holliday_junction_5_flap_endonuclease_transcript_variant_1_mRNA
2	17997785	17998367	343930	MSGN1	mesogenin_1_mRNA
2	18059113	18114225	3790	KCNS3	potassium_voltage-gated_channel_delayed-rectifier_subfamily_S_member_3_mRNA
2	18735988	18770846	100526794	NT5C1B-RDH14	_readthrough_transcript_variant_2_mRNA
2	18735988	18741959	57665	RDH14	retinol_dehydrogenase_14_(all-trans/9-cis/11-cis)_mRNA
2	18744136	18770824	93034	NT5C1B	5-nucleotidase_cytosolic_IB_transcript_variant_2_mRNA
2	19548189	19548266	100616307	MIR4757	microRNA_4757_microRNA
2	19551245	19558372	130497	OSR1	odd-skipped_related_1_(Drosophila)_mRNA
2	20068614	20077296	400946	LINC00954	long_intergenic_non-protein_coding_RNA_954_non-coding_RNA
2	20096513	20101744	130502	TTC32	tetratricopeptide_repeat_domain_32_mRNA
2	20134794	20153739	57539	WDR35	WD_repeat_domain_35_transcript_variant_2_mRNA
2	20191812	20212455	4148	MATN3	matrilin_3_mRNA
2	20232410	20251789	9741	LAPTM4A	lysosomal_protein_transmembrane_4_alpha_mRNA
2	20403722	20423149	6382	SDC1	syndecan_1_transcript_variant_2_mRNA
2	20448452	20478580	23369	PUM2	pumilio_homolog_2_(Drosophila)_mRNA
2	20646834	20649201	388	RHOB	ras_homolog_family_member_B_mRNA
2	20817563	20850864	64342	HS1BP3	HCLS1_binding_protein_3_mRNA
2	20866423	20871250	151449	GDF7	growth_differentiation_factor_7_mRNA
2	20884817	21022827	60526	C2orf43	chromosome_2_open_reading_frame_43_mRNA
2	21224300	21266945	338	APOB	apolipoprotein_B_mRNA
2	21910305	21933524	645949	LOC645949	uncharacterized_non-coding_RNA
2	23755454	23867144	114818	KLHL29	kelch-like_family_member_29_mRNA
2	23971533	24055472	54454	ATAD2B	ATPase_family_AAA_domain_containing_2B_transcript_variant_1_mRNA
2	24150154	24223693	165324	UBXN2A	UBX_domain_protein_2A_mRNA
2	24235768	24241589	388931	MFSD2B	major_facilitator_superfamily_domain_containing_2B_mRNA
2	24252205	24270296	80304	C2orf44	chromosome_2_open_reading_frame_44_transcript_variant_1_mRNA
2	24272583	24286550	2281	FKBP1B	FK506_binding_protein_1B_12.6_kDa_transcript_variant_1_mRNA
2	24290453	24299314	51639	SF3B14	splicing_factor_3B_14_kDa_subunit_mRNA
2	24299727	24392507	375190	LOC375190	family_with_sequence_similarity_228_member_B_mRNA
2	24300302	24307201	9540	TP53I3	tumor_protein_p53_inducible_protein_3_transcript_variant_3_mRNA
2	24338243	24346151	375189	PFN4	profilin_family_member_4_mRNA
2	24397530	24414567	653140	C2orf84	family_with_sequence_similarity_228_member_A_mRNA
2	24461801	24480962	50618	ITSN2	intersectin_2_transcript_variant_2_mRNA
2	24787178	24993570	8648	NCOA1	nuclear_receptor_coactivator_1_transcript_variant_2_mRNA
2	25013135	25016251	391356	PTRHD1	peptidyl-tRNA_hydrolase_domain_containing_1_mRNA
2	25016174	25045245	79172	CENPO	centromere_protein_O_transcript_variant_2_mRNA
2	25042038	25064536	109	ADCY3	adenylate_cyclase_3_mRNA
2	25166504	25194485	51277	DNAJC27	DnaJ_(Hsp40)_homolog_subfamily_C_member_27_transcript_variant_1_mRNA
2	25194980	25262563	729723	DNAJC27-AS1	DNAJC27_antisense_RNA_1_non-coding_RNA
2	25264972	25370757	22979	EFR3B	EFR3_homolog_B_(S._cerevisiae)_mRNA
2	25383721	25391559	5443	POMC	proopiomelanocortin_transcript_variant_1_mRNA
2	25455829	25475184	1788	DNMT3A	DNA_(cytosine-5-)-methyltransferase_3_alpha_transcript_variant_2_mRNA
2	25551508	25551590	100302246	MIR1301	microRNA_1301_microRNA
2	25606205	25650885	1838	DTNB	dystrobrevin_beta_transcript_variant_5_mRNA
2	25964796	26003178	55252	ASXL2	additional_sex_combs_like_2_(Drosophila)_mRNA
2	26149454	26205443	3797	KIF3C	kinesin_family_member_3C_mRNA
2	26256728	26360323	10890	RAB10	_member_RAS_oncogene_family_mRNA
2	26395959	26412532	150946	GAREML	GRB2_associated_regulator_of_MAPK1-like_transcript_variant_1_mRNA
2	26413503	26467594	3030	HADHA	hydroxyacyl-CoA_dehydrogenase/3-ketoacyl-CoA_thiolase/enoyl-CoA_hydratase_(trifunctional_protein)_alpha_subunit_nuclear_gene_encoding_mitochondrial_protein_mRNA
2	26467615	26486347	3032	HADHB	hydroxyacyl-CoA_dehydrogenase/3-ketoacyl-CoA_thiolase/enoyl-CoA_hydratase_(trifunctional_protein)_beta_subunit_nuclear_gene_encoding_mitochondrial_protein_mRNA
2	26532811	26541917	165082	GPR113	G_protein-coupled_receptor_113_transcript_variant_1_mRNA
2	26568953	26618759	85465	EPT1	ethanolaminephosphotransferase_1_(CDP-ethanolamine-specific)_mRNA
2	26624783	26667816	92749	DRC1	dynein_regulatory_complex_subunit_1_homolog_(Chlamydomonas)_mRNA
2	26680070	26696435	9381	OTOF	otoferlin_transcript_variant_3_mRNA
2	26785480	26802395	339778	C2orf70	chromosome_2_open_reading_frame_70_mRNA
2	26804072	26864211	130106	CIB4	calcium_and_integrin_binding_family_member_4_mRNA
2	26915580	26954066	3777	KCNK3	potassium_channel_subfamily_K_member_3_mRNA
2	26987141	27004099	54978	SLC35F6	solute_carrier_family_35_member_F6_mRNA
2	27008881	27017455	1058	CENPA	centromere_protein_A_transcript_variant_1_mRNA
2	27070968	27173219	56896	DPYSL5	dihydropyrimidinase-like_5_transcript_variant_1_mRNA
2	27237632	27246846	22924	MAPRE3	microtubule-associated_protein_RP/EB_family_member_3_mRNA
2	27255773	27264565	54867	TMEM214	transmembrane_protein_214_transcript_variant_1_mRNA
2	27274490	27282403	60509	AGBL5	ATP/GTP_binding_protein-like_5_transcript_variant_3_mRNA
2	27293341	27294567	100128731	OST4	oligosaccharyltransferase_4_homolog_(S._cerevisiae)_mRNA
2	27301434	27306017	11117	EMILIN1	elastin_microfibril_interfacer_1_mRNA
2	27309610	27323619	3795	KHK	ketohexokinase_(fructokinase)_transcript_variant_a_mRNA
2	27323946	27327605	10669	CGREF1	cell_growth_regulator_with_EF-hand_domain_1_transcript_variant_2_mRNA
2	27346656	27353680	84696	ABHD1	abhydrolase_domain_containing_1_mRNA
2	27353624	27357542	10113	PREB	prolactin_regulatory_element_binding_mRNA
2	27359714	27362332	339779	C2orf53	chromosome_2_open_reading_frame_53_mRNA
2	27371944	27375819	150921	TCF23	transcription_factor_23_mRNA
2	27422972	27434620	8884	SLC5A6	solute_carrier_family_5_(sodium-dependent_vitamin_transporter)_member_6_transcript_variant_1_mRNA
2	27434898	27440046	51374	ATRAID	all-trans_retinoic_acid-induced_differentiation_factor_transcript_variant_2_mRNA
2	27440257	27466654	790	CAD	carbamoyl-phosphate_synthetase_2_aspartate_transcarbamylase_and_dihydroorotase_mRNA
2	27477439	27481451	7781	SLC30A3	solute_carrier_family_30_(zinc_transporter)_member_3_mRNA
2	27498288	27504296	285126	DNAJC5G	DnaJ_(Hsp40)_homolog_subfamily_C_member_5_gamma_mRNA
2	27505296	27530307	57159	TRIM54	tripartite_motif_containing_54_transcript_variant_1_mRNA
2	27530264	27531130	7349	UCN	urocortin_mRNA
2	27532359	27545431	4358	MPV17	MpV17_mitochondrial_inner_membrane_protein_nuclear_gene_encoding_mitochondrial_protein_mRNA
2	27548715	27558295	2976	GTF3C2	general_transcription_factor_IIIC_polypeptide_2_beta_110kDa_transcript_variant_2_mRNA
2	27558408	27560670	100505624	LOC100505624	uncharacterized_non-coding_RNA
2	27587218	27592919	8890	EIF2B4	eukaryotic_translation_initiation_factor_2B_subunit_4_delta_67kDa_transcript_variant_1_mRNA
2	27593362	27600400	9784	SNX17	sorting_nexin_17_transcript_variant_7_non-coding_RNA
2	27600097	27603311	130557	ZNF513	zinc_finger_protein_513_transcript_variant_2_mRNA
2	27604065	27632550	5496	PPM1G	protein_phosphatase_Mg2+/Mn2+_dependent_1G_mRNA
2	27615489	27616443	2498	FTH1P3	ferritin_heavy_polypeptide_1_pseudogene_3_non-coding_RNA
2	27650656	27665124	29959	NRBP1	nuclear_receptor_binding_protein_1_mRNA
2	27665232	27667164	200634	KRTCAP3	keratinocyte_associated_protein_3_transcript_variant_2_mRNA
2	27667239	27677029	26160	IFT172	intraflagellar_transport_172_homolog_(Chlamydomonas)_mRNA
2	27714749	27718126	64838	FNDC4	fibronectin_type_III_domain_containing_4_mRNA
2	27719705	27746550	2646	GCKR	glucokinase_(hexokinase_4)_regulator_mRNA
2	27799388	27805589	84226	C2orf16	chromosome_2_open_reading_frame_16_mRNA
2	27805835	27846082	84450	ZNF512	zinc_finger_protein_512_transcript_variant_5_mRNA
2	27848505	27851745	79635	CCDC121	coiled-coil_domain_containing_121_transcript_variant_2_mRNA
2	27852112	27870810	11321	GPN1	GPN-loop_GTPase_1_transcript_variant_2_mRNA
2	27873678	27886444	9913	SUPT7L	suppressor_of_Ty_7_(S._cerevisiae)-like_mRNA
2	27886337	27917847	22950	SLC4A1AP	solute_carrier_family_4_(anion_exchanger)_member_1_adaptor_protein_mRNA
2	27994583	28002608	9553	MRPL33	mitochondrial_ribosomal_protein_L33_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
2	28004265	28113223	64080	RBKS	ribokinase_mRNA
2	28112322	28113981	100302650	BRE-AS1	BRE_antisense_RNA_1_non-coding_RNA
2	28113481	28561767	9577	BRE	brain_and_reproductive_organ-expressed_(TNFRSF1A_modulator)_transcript_variant_4_mRNA
2	28219233	28219316	100422965	MIR4263	microRNA_4263_microRNA
2	28530557	28533326	100505716	LOC100505716	uncharacterized_non-coding_RNA
2	28615778	28637516	2355	FOSL2	FOS-like_antigen_2_mRNA
2	28789655	28816158	151056	PLB1	phospholipase_B1_transcript_variant_1_mRNA
2	28974613	29005155	5500	PPP1CB	protein_phosphatase_1_catalytic_subunit_beta_isozyme_transcript_variant_3_mRNA
2	29005382	29063675	245711	SPDYA	speedy/RINGO_cell_cycle_regulator_family_member_A_transcript_variant_2_mRNA
2	29072687	29093175	55006	TRMT61B	tRNA_methyltransferase_61_homolog_B_(S._cerevisiae)_mRNA
2	29117532	29171080	23160	WDR43	WD_repeat_domain_43_mRNA
2	29136527	29136616	692209	SNORD92	small_nucleolar_RNA_C/D_box_92_small_nucleolar_RNA
2	29149932	29150008	26796	SNORD53	small_nucleolar_RNA_C/D_box_53_small_nucleolar_RNA
2	29256296	29270413	165186	FAM179A	family_with_sequence_similarity_179_member_A_mRNA
2	29284555	29297127	388939	C2orf71	chromosome_2_open_reading_frame_71_mRNA
2	29353539	29380213	79745	CLIP4	CAP-GLY_domain_containing_linker_protein_family_member_4_mRNA
2	29415639	29446465	238	ALK	anaplastic_lymphoma_receptor_tyrosine_kinase_mRNA
2	30369749	30383399	51646	YPEL5	yippee-like_5_(Drosophila)_transcript_variant_1_mRNA
2	30454396	30482899	81606	LBH	limb_bud_and_heart_development_mRNA
2	30670136	30830712	253558	LCLAT1	lysocardiolipin_acyltransferase_1_transcript_variant_1_mRNA
2	30945637	30966445	92291	CAPN13	calpain_13_mRNA
2	31133330	31352506	79623	GALNT14	UDP-N-acetyl-alpha-D-galactosamine:polypeptide_N-acetylgalactosaminyltransferase_14_(GalNAc-T14)_transcript_variant_3_mRNA
2	31395921	31440411	440854	CAPN14	calpain_14_mRNA
2	31456879	31491260	30845	EHD3	EH-domain_containing_3_mRNA
2	31557187	31637611	7498	XDH	xanthine_dehydrogenase_mRNA
2	31749655	31806040	6716	SRD5A2	steroid-5-alpha-reductase_alpha_polypeptide_2_(3-oxo-5_alpha-steroid_delta_4-dehydrogenase_alpha_2)_mRNA
2	32092893	32235698	51072	MEMO1	mediator_of_cell_motility_1_transcript_variant_1_mRNA
2	32248971	32264844	84661	DPY30	dpy-30_homolog_(C._elegans)_mRNA
2	32288679	32382706	6683	SPAST	spastin_transcript_variant_1_mRNA
2	32390909	32449181	55676	SLC30A6	solute_carrier_family_30_(zinc_transporter)_member_6_transcript_variant_1_mRNA
2	32449517	32489949	58484	NLRC4	NLR_family_CARD_domain_containing_4_transcript_variant_2_mRNA
2	32502957	32531658	84272	YIPF4	Yip1_domain_family_member_4_mRNA
2	32582095	32843965	57448	BIRC6	baculoviral_IAP_repeat_containing_6_mRNA
2	32757219	32757313	693143	MIR558	microRNA_558_microRNA
2	32853086	33046118	55622	TTC27	tetratricopeptide_repeat_domain_27_transcript_variant_1_mRNA
2	32860321	32860398	100616219	MIR4765	microRNA_4765_microRNA
2	33107765	33151756	285045	LINC00486	long_intergenic_non-protein_coding_RNA_486_transcript_variant_1_non-coding_RNA
2	33152193	33171202	100271832	LOC100271832	uncharacterized_non-coding_RNA
2	33172368	33624575	4052	LTBP1	latent_transforming_growth_factor_beta_binding_protein_1_transcript_variant_1_mRNA
2	33661415	33708003	25780	RASGRP3	RAS_guanyl_releasing_protein_3_(calcium_and_DAG-regulated)_transcript_variant_2_mRNA
2	33808728	33812473	25940	FAM98A	family_with_sequence_similarity_98_member_A_mRNA
2	33951127	33953284	151325	MYADML	myeloid-associated_differentiation_marker-like_(pseudogene)_non-coding_RNA
2	36581891	36582713	100288911	LOC100288911	uncharacterized_non-coding_RNA
2	36583369	36778278	51232	CRIM1	cysteine_rich_transmembrane_BMP_regulator_1_(chordin-like)_mRNA
2	36779403	36821709	9637	FEZ2	fasciculation_and_elongation_protein_zeta_2_(zygin_II)_transcript_variant_1_mRNA
2	36923832	36986818	5212	VIT	vitrin_transcript_variant_5_mRNA
2	37064840	37193615	6801	STRN	striatin_calmodulin_binding_protein_mRNA
2	37208152	37241163	54497	HEATR5B	HEAT_repeat_containing_5B_mRNA
2	37311593	37323738	253635	GPATCH11	G_patch_domain_containing_11_mRNA
2	37332283	37374965	5610	EIF2AK2	eukaryotic_translation_initiation_factor_2-alpha_kinase_2_transcript_variant_3_mRNA
2	37394962	37415690	391365	SULT6B1	sulfotransferase_family_cytosolic_6B_member_1_mRNA
2	37423634	37431886	100505876	LOC100505876	uncharacterized_transcript_variant_1_non-coding_RNA
2	37428774	37458740	10153	CEBPZ	CCAAT/enhancer_binding_protein_(C/EBP)_zeta_mRNA
2	37458773	37474772	55471	NDUFAF7	NADH_dehydrogenase_(ubiquinone)_complex_I_assembly_factor_7_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
2	37483804	37506533	23683	PRKD3	protein_kinase_D3_mRNA
2	37571752	37600465	25797	QPCT	glutaminyl-peptide_cyclotransferase_mRNA
2	37869024	37899342	10602	CDC42EP3	CDC42_effector_protein_(Rho_GTPase_binding)_3_transcript_variant_1_mRNA
2	38152461	38225506	151393	RMDN2	regulator_of_microtubule_dynamics_2_transcript_variant_3_mRNA
2	38177476	38263484	101410544	RMDN2-AS1	RMDN2_antisense_RNA_1_non-coding_RNA
2	38294745	38303323	1545	CYP1B1	cytochrome_P450_family_1_subfamily_B_polypeptide_1_mRNA
2	38358246	38408993	285154	CYP1B1-AS1	CYP1B1_antisense_RNA_1_non-coding_RNA
2	38522028	38603672	64225	ATL2	atlastin_GTPase_2_transcript_variant_1_mRNA
2	38790327	38809310	92906	HNRPLL	heterogeneous_nuclear_ribonucleoprotein_L-like_transcript_variant_2_mRNA
2	38893051	38961909	130589	GALM	galactose_mutarotase_(aldose_1-epimerase)_mRNA
2	38970740	38978636	6432	SRSF7	serine/arginine-rich_splicing_factor_7_transcript_variant_1_mRNA
2	38978675	39009106	79833	GEMIN6	gem_(nuclear_organelle)_associated_protein_6_mRNA
2	39024875	39082394	90957	DHX57	DEAH_(Asp-Glu-Ala-Asp/His)_box_polypeptide_57_mRNA
2	39103102	39109850	729967	MORN2	MORN_repeat_containing_2_mRNA
2	39146503	39202590	100271715	ARHGEF33	Rho_guanine_nucleotide_exchange_factor_(GEF)_33_mRNA
2	39186428	39187485	375196	LOC375196	uncharacterized_non-coding_RNA
2	39208689	39262451	6654	SOS1	son_of_sevenless_homolog_1_(Drosophila)_mRNA
2	39405687	39456673	344387	CDKL4	cyclin-dependent_kinase-like_4_mRNA
2	39476406	39553102	8491	MAP4K3	mitogen-activated_protein_kinase_kinase_kinase_kinase_3_transcript_variant_1_mRNA
2	39664556	39828484	728730	LOC728730	uncharacterized_non-coding_RNA
2	39893034	39945096	130733	TMEM178A	transmembrane_protein_178A_transcript_variant_1_mRNA
2	39963199	40006416	80745	THUMPD2	THUMP_domain_containing_2_transcript_variant_2_non-coding_RNA
2	40144773	40482349	100128590	SLC8A1-AS1	SLC8A1_antisense_RNA_1_non-coding_RNA
2	40339285	40657444	6546	SLC8A1	solute_carrier_family_8_(sodium/calcium_exchanger)_member_1_transcript_variant_A_mRNA
2	42104694	42121186	388942	LOC388942	uncharacterized_non-coding_RNA
2	42162507	42180943	400950	C2orf91	chromosome_2_open_reading_frame_91_mRNA
2	42275160	42285668	91461	PKDCC	protein_kinase_domain_containing_cytoplasmic_mRNA
2	42396489	42488639	27436	EML4	echinoderm_microtubule_associated_protein_like_4_transcript_variant_1_mRNA
2	42577644	42588988	9167	COX7A2L	cytochrome_c_oxidase_subunit_VIIa_polypeptide_2_like_nuclear_gene_encoding_mitochondrial_protein_mRNA
2	42669156	42721237	170850	KCNG3	potassium_voltage-gated_channel_subfamily_G_member_3_transcript_variant_2_mRNA
2	42795670	42936353	57504	MTA3	metastasis_associated_1_family_member_3_mRNA
2	42989638	42991401	165140	OXER1	oxoeicosanoid_(OXE)_receptor_1_mRNA
2	42994228	43019751	23498	HAAO	3-hydroxyanthranilate_3_4-dioxygenase_mRNA
2	43449540	43453745	678	ZFP36L2	ZFP36_ring_finger_protein-like_2_mRNA
2	43454349	43455994	100129726	LOC100129726	uncharacterized_non-coding_RNA
2	43457974	43797649	63892	THADA	thyroid_adenoma_associated_transcript_variant_1_mRNA
2	43864438	43939522	130271	PLEKHH2	pleckstrin_homology_domain_containing_family_H_(with_MyTH4_domain)_member_2_mRNA
2	43902291	43903461	728819	LOC728819	hCG1645220_mRNA
2	44001177	44022316	51626	DYNC2LI1	dynein_cytoplasmic_2_light_intermediate_chain_1_transcript_variant_2_mRNA
2	44039610	44055605	64240	ABCG5	ATP-binding_cassette_sub-family_G_(WHITE)_member_5_mRNA
2	44066102	44105605	64241	ABCG8	ATP-binding_cassette_sub-family_G_(WHITE)_member_8_mRNA
2	44201288	44223115	10128	LRPPRC	leucine-rich_pentatricopeptide_repeat_containing_nuclear_gene_encoding_mitochondrial_protein_mRNA
2	44395999	44436571	5495	PPM1B	protein_phosphatase_Mg2+/Mn2+_dependent_1B_transcript_variant_4_mRNA
2	44502596	44528556	6519	SLC3A1	solute_carrier_family_3_(cystine_dibasic_and_neutral_amino_acid_transporters_activator_of_cystine_dibasic_and_neutral_amino_acid_transport)_member_1_mRNA
2	44544747	44586889	9581	PREPL	prolyl_endopeptidase-like_transcript_variant_2_mRNA
2	44589042	44684400	79823	CAMKMT	calmodulin-lysine_N-methyltransferase_mRNA
2	44776629	44776659	100616475	MIR548AD	microRNA_548ad_microRNA
2	45169036	45173216	6496	SIX3	SIX_homeobox_3_mRNA
2	45232323	45236542	10736	SIX2	SIX_homeobox_2_mRNA
2	45414308	45419424	400952	UNQ6975	putative_uncharacterized_protein_/PRO21958_non-coding_RNA
2	45615818	45795154	55133	SRBD1	S1_RNA_binding_domain_1_mRNA
2	45903872	46072897	5581	PRKCE	protein_kinase_C_epsilon_mRNA
2	46524540	46613842	2034	EPAS1	endothelial_PAS_domain_protein_1_mRNA
2	46706703	46711564	388946	TMEM247	transmembrane_protein_247_mRNA
2	46738985	46747096	90423	ATP6V1E2	ATPase_H+_transporting_lysosomal_31kDa_V1_subunit_E2_mRNA
2	46769866	46811827	23433	RHOQ	ras_homolog_family_member_Q_mRNA
2	46808412	46844251	5281	PIGF	phosphatidylinositol_glycan_anchor_biosynthesis_class_F_transcript_variant_2_mRNA
2	46844324	46852881	9419	CRIPT	cysteine-rich_PDZ-binding_protein_mRNA
2	46926098	46989927	9655	SOCS5	suppressor_of_cytokine_signaling_5_transcript_variant_1_mRNA
2	47043806	47049799	388948	LOC388948	uncharacterized_non-coding_RNA
2	47055002	47086145	100134259	LOC100134259	uncharacterized_non-coding_RNA
2	47129008	47143007	90411	MCFD2	multiple_coagulation_factor_deficiency_2_transcript_variant_2_mRNA
2	47168312	47277185	57217	TTC7A	tetratricopeptide_repeat_domain_7A_mRNA
2	47314129	47382517	285051	C2orf61	chromosome_2_open_reading_frame_61_transcript_variant_1_mRNA
2	47387220	47403740	805	CALM2	calmodulin_2_(phosphorylase_kinase_delta)_mRNA
2	47596286	47614167	4072	EPCAM	epithelial_cell_adhesion_molecule_mRNA
2	47604813	47604909	693144	MIR559	microRNA_559_microRNA
2	47630205	47641557	4436	MSH2	mutS_homolog_2_colon_cancer_nonpolyposis_type_1_(E._coli)_transcript_variant_1_mRNA
2	47747914	47797470	56660	KCNK12	potassium_channel_subfamily_K_member_12_mRNA
2	48010220	48028471	2956	MSH6	mutS_homolog_6_(E._coli)_mRNA
2	48034058	48059625	80204	FBXO11	F-box_protein_11_transcript_variant_1_mRNA
2	48541794	48606434	3344	FOXN2	forkhead_box_N2_mRNA
2	48610025	48612560	440865	FLJ46838	FLJ46838_protein
2	48667907	48698589	129285	PPP1R21	protein_phosphatase_1_regulatory_subunit_21_transcript_variant_5_mRNA
2	48757307	48825654	11037	STON1	stonin_1_transcript_variant_1_mRNA
2	48796158	48906749	286749	STON1-GTF2A1L	_readthrough_transcript_variant_1_mRNA
2	48844936	48906749	11036	GTF2A1L	general_transcription_factor_IIA_1-like_transcript_variant_1_mRNA
2	48913912	48982880	3973	LHCGR	luteinizing_hormone/choriogonadotropin_receptor_mRNA
2	49189295	49381666	2492	FSHR	follicle_stimulating_hormone_receptor_transcript_variant_1_mRNA
2	50145642	50201304	9378	NRXN1	neurexin_1_transcript_variant_beta_mRNA
2	53897116	53927672	51130	ASB3	ankyrin_repeat_and_SOCS_box_containing_3_transcript_variant_2_mRNA
